评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,宝贝收到，包装完好无损，物流很快。 家里人一直用红米，从1一直到了15，算是忠实用户了，机器、系统都熟悉了，尤其是老人，也不想换品牌了。 现在升级越来越快，机器也越来越便宜了，今天的15比五年前的10还便宜。 随手拿出了以前的红米5申请了以旧换新，结果才给了二十几块钱😂 新机器用起来比较流畅，电池够大，充电变成了45W，比较之前慢了点儿，其他没什么感受，毕竟也不打游戏。,2026年2月12日,"{'机身颜色': '云霞紫', '存储容量': '12GB+256GB'}",宝贝收到包装完好无损物流很快 家里人一直用红米从一直到了算是忠实用户了机器系统都熟悉了尤其是老人也不想换品牌了 现在升级越来越快机器也越来越便宜了今天的比五年前的还便宜 随手拿出了以前的红米申请了以旧换新结果才给了二十几块钱 新机器用起来比较流畅电池够大充电变成了比较之前慢了点儿其他没什么感受毕竟也不打游戏,宝贝 收到 包装 完好无损 物流 很快 家里人 一直 用红米 一直 算是 忠实 用户 机器 系统 熟悉 尤其 老人 不想 品牌 现在 升级 越来越快 机器 越来越 便宜 今天 五年 便宜 随手 拿出 以前 红米 申请 以旧换新 结果 二十 几块钱 机器 起来 比较 流畅 电池 充电 变成 比较 之前 点儿 其他 没什么 感受 毕竟 打游戏,商品2.csv
1,手机很好，下载速度也快，外观也好看，送点手机壳也很好,2026年3月5日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",手机很好下载速度也快外观也好看送点手机壳也很好,手机 下载速度 外观 好看 送点 手机,商品2.csv
1,货真价实的产品值得购买，物流很快包装完好无损值得信赖下次还会回购！,2026年3月2日,"{'机身颜色': '子夜黑', '存储容量': '12GB+512GB'}",货真价实的产品值得购买物流很快包装完好无损值得信赖下次还会回购,货真价实 产品 值得 购买 物流 很快 包装 完好无损 值得 信赖 下次 还会 回购,商品2.csv
1,颜值还挺好的，拿在手上手感也不错，目前用着还没什么问题，期待后期。,2026年2月28日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",颜值还挺好的拿在手上手感也不错目前用着还没什么问题期待后期,颜值 拿在手上 手感 不错 目前 没什么 问题 期待 后期,商品2.csv
1,首先得感谢顺丰快递，以及送快递的哥哥姐姐，这是真的快呀，昨天下午下的单，今天下午就到了！手机很好 ，给老妈买的，老妈也很喜欢， YYDS！,2026年2月18日,"{'机身颜色': '云霞紫', '存储容量': '8GB+128GB'}",首先得感谢顺丰快递以及送快递的哥哥姐姐这是真的快呀昨天下午下的单今天下午就到了手机很好 给老妈买的老妈也很喜欢,首先 感谢 顺丰 快递 以及 快递 哥哥 姐姐 这是 真的 昨天下午 今天下午 手机 老妈 老妈 喜欢,商品2.csv
1,物流快，包装没有破损，派送到家，一直用的红米牌子手机，买来给家人用的，卖家还给了赠品，很不错，推荐大家购买。,2026年2月17日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",物流快包装没有破损派送到家一直用的红米牌子手机买来给家人用的卖家还给了赠品很不错推荐大家购买,物流 包装 没有 破损 送到 一直 红米 牌子 手机 买来 家人 卖家 还给 赠品 不错 推荐 大家 购买,商品2.csv
1,完美！从下单到收货，每一个环节都让人舒心！ 通信音质： 其他特色： 显示效果：,2026年2月13日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",完美从下单到收货每一个环节都让人舒心 通信音质 其他特色 显示效果,完美 下单 收货 一个 环节 舒心 通信 音质 其他 特色 显示 效果,商品2.csv
1,手机还不错哦 目前除了原唱贴膜太容易沾指纹没发现其他毛病 虽然大点但是不厚不重 国补到手价格很香 买给长辈使用很合适,2026年2月12日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",手机还不错哦 目前除了原唱贴膜太容易沾指纹没发现其他毛病 虽然大点但是不厚不重 国补到手价格很香 买给长辈使用很合适,手机 不错 目前 除了 原唱 贴膜 容易 指纹 发现 其他 毛病 虽然 但是 不厚 不重 国补 到手 价格 很香 长辈 使用 合适,商品2.csv
1,新手机用着就是舒服，红米note系列性价比很高,2026年2月11日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",新手机用着就是舒服红米系列性价比很高,新手机 就是 舒服 红米 系列 性价比,商品2.csv
1,没有用到补贴，贵了一百块钱左右，手机对得起这个价格吧，当然不能和旗舰机比较，给初中生买的，够用了，屏幕算清晰，拍照也可以，对比了好几款价格差不多的，最后选了红米，系统比不上OV，中规中矩吧，电池耐用,2026年2月10日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",没有用到补贴贵了一百块钱左右手机对得起这个价格吧当然不能和旗舰机比较给初中生买的够用了屏幕算清晰拍照也可以对比了好几款价格差不多的最后选了红米系统比不上中规中矩吧电池耐用,没有 用到 补贴 一百块 左右 手机 对得起 这个 价格 当然 不能 旗舰机 比较 初中生 够用 屏幕 清晰 拍照 可以 对比 几款 价格 差不多 最后 选了 红米 系统 比不上 中规中矩 电池 耐用,商品2.csv
1,这款手机性能卓越，操作流畅，屏幕显示效果出色，电池续航能力强。使用过程中，拍照效果令人满意，系统更新及时，安全性高。总体而言，这是一款值得推荐的高性能手机。,2026年2月9日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",这款手机性能卓越操作流畅屏幕显示效果出色电池续航能力强使用过程中拍照效果令人满意系统更新及时安全性高总体而言这是一款值得推荐的高性能手机,手机 性能 卓越 操作 流畅 屏幕显示 效果 出色 电池 续航 能力 使用 过程 拍照 效果 令人满意 系统 更新 及时 安全性 总体而言 这是 一款 值得 推荐 高性能 手机,商品2.csv
1,给家人买的红米手机，外形时尚、系统流畅，图标界面是完整的MIUI风格，智能交互体验与拍照效果都不错，适合父母辈使用，整体满意,2026年2月6日,"{'机身颜色': '子夜黑', '存储容量': '12GB+256GB'}",给家人买的红米手机外形时尚系统流畅图标界面是完整的风格智能交互体验与拍照效果都不错适合父母辈使用整体满意,家人 红米 手机 外形 时尚 系统 流畅 图标 界面 完整 风格 智能 交互 体验 拍照 效果 不错 适合 父母辈 使用 整体 满意,商品2.csv
1,包装完美！顺丰物流快，快递小哥态度好！用的国补当场验收激活录视频。手机用了几天通信音质还行，显示效果好！ ,2026年3月5日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",包装完美顺丰物流快快递小哥态度好用的国补当场验收激活录视频手机用了几天通信音质还行显示效果好,包装 完美 顺丰 物流 快递 小哥 态度 好用 国补 当场 验收 激活 视频 手机 几天 通信 音质 显示 效果,商品2.csv
1,质量非常好，与卖家描述的完全一致，真的很喜欢！,2026年1月25日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",质量非常好与卖家描述的完全一致真的很喜欢,质量 非常 卖家 描述 完全一致 真的 喜欢,商品2.csv
1,宝贝收到了，物流很快，购的机很好，开始使用了。,2026年3月3日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",宝贝收到了物流很快购的机很好开始使用了,宝贝 收到 物流 很快 购的机 开始 使用,商品2.csv
1,反应灵敏，质量也不错，物流很快。,2026年1月24日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",反应灵敏质量也不错物流很快,反应 灵敏 质量 不错 物流 很快,商品2.csv
1,质量挺不错的，直播间买的很不错，很流畅，用起来很好，小米系统很不错，**了，小米系统真的很不错，颜色也很好看，套起来也很好看，小米系统很流畅，刷新率很高,2026年2月3日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",质量挺不错的直播间买的很不错很流畅用起来很好小米系统很不错了小米系统真的很不错颜色也很好看套起来也很好看小米系统很流畅刷新率很高,质量 挺不错 直播间 不错 流畅 起来 小米 系统 不错 小米 系统 真的 不错 颜色 好看 套起来 好看 小米 系统 流畅 刷新率,商品2.csv
1,不错，画面清晰，操作流程，，不卡顿。,2026年1月8日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",不错画面清晰操作流程不卡顿,不错 画面 清晰 操作 流程 不卡顿,商品2.csv
1,该用户未填写评价内容,2026年2月1日,"{'机身颜色': '子夜黑', '存储容量': '12GB+512GB'}",该用户未填写评价内容,用户 未填写 评价 内容,商品2.csv
1,质量很好，机也很漂亮，好喜欢。性价比非常高。有需要还会来。,2026年1月21日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",质量很好机也很漂亮好喜欢性价比非常高有需要还会来,质量 好机 很漂亮 喜欢 性价比 非常 高有 需要 还会来,商品2.csv
1,商家发货快，物流运输快，赶在春节前收到货很开心。经一天的试用，手机运行快，试运行时未发烫，但首次充电时手机却发烫，此机冬天都发烫，不知能否熬过夏天？！,2026年2月15日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",商家发货快物流运输快赶在春节前收到货很开心经一天的试用手机运行快试运行时未发烫但首次充电时手机却发烫此机冬天都发烫不知能否熬过夏天,商家 发货 物流 运输 快赶 春节 收到 开心 一天 试用 手机 运行 试运行 时未发 首次 充电 手机 发烫 此机 冬天 发烫 不知 能否 熬过 夏天,商品2.csv
1,红米Note 15 Pro真的是千元机性价比之王！天玑7400-Ultra芯片流畅运行大型游戏，7000mAh大电池彻底告别续航焦虑，45W快充回血超快。龙晶玻璃+IP68防水超耐用，日常磕碰、淋雨都不怕。1.5K护眼直屏观感舒适，5000万像素主摄拍景拍人都清晰，NFC和红外功能也超实用，1399元起的价格闭眼冲不亏！,2026年1月1日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",红米  真的是千元机性价比之王天玑芯片流畅运行大型游戏大电池彻底告别续航焦虑快充回血超快龙晶玻璃防水超耐用日常磕碰淋雨都不怕护眼直屏观感舒适万像素主摄拍景拍人都清晰和红外功能也超实用元起的价格闭眼冲不亏,红米 真的 千元 性价比 之王 天玑 芯片 流畅 运行 大型 游戏 电池 彻底 告别 续航 焦虑 快充 回血 超快 龙晶 玻璃 防水 耐用 日常 磕碰 淋雨 不怕 护眼 直屏 观感 舒适 像素 主摄 拍景 拍人 清晰 红外 功能 实用 元起 价格 闭眼 冲不亏,商品2.csv
1,这个车厘子红实物真的比图片更有高级感，深红配上温润的素皮材质，握感细腻又不沾指纹，冬天拿在手里完全没有那种冷冰冰的感觉。红金的撞色设计显得非常大方得体，平时无论是刷视频、出门拍照还是处理各种生活杂事都特别顺滑，电量也极其耐用，出门玩一整天完全不用担心没电的问题，这次下单确实感受到了质感与实用的双重满足。,2026年1月30日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",这个车厘子红实物真的比图片更有高级感深红配上温润的素皮材质握感细腻又不沾指纹冬天拿在手里完全没有那种冷冰冰的感觉红金的撞色设计显得非常大方得体平时无论是刷视频出门拍照还是处理各种生活杂事都特别顺滑电量也极其耐用出门玩一整天完全不用担心没电的问题这次下单确实感受到了质感与实用的双重满足,这个 车厘子 实物 真的 图片 高级 深红 温润 素皮 材质 握感 细腻 指纹 冬天 手里 完全 没有 那种 冷冰冰 感觉 红金 撞色 设计 显得 非常 大方 得体 平时 无论是 视频 出门 拍照 还是 处理 各种 生活 杂事 特别 顺滑 电量 极其 耐用 出门 一整天 完全 不用 担心 没电 问题 这次 下单 确实 感受 质感 实用 双重 满足,商品2.csv
1,👍这款红米手机真的太赞了！外观时尚大气，手感超级舒适。拍照效果一流，而且还有AI美颜功能，让我自拍更自信！运行速度快如闪电，玩游戏毫无压力。电量也很足，出门一天都不怕没电。性价比超高的一款手机，强烈推荐给大家哦~ 👏👏👏,2026年1月20日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",这款红米手机真的太赞了外观时尚大气手感超级舒适拍照效果一流而且还有美颜功能让我自拍更自信运行速度快如闪电玩游戏毫无压力电量也很足出门一天都不怕没电性价比超高的一款手机强烈推荐给大家哦,这款 红米 手机 真的 太赞 外观 时尚 大气 手感 超级 舒适 拍照 效果 一流 而且 还有 美颜 功能 自信 运行 速度 快如闪电 玩游戏 毫无 压力 电量 出门 一天 不怕 性价比 超高 一款 手机 强烈推荐 大家,商品2.csv
1,实物颜色真的惊艳，这种车厘子红很正，深邃又耐看，一点都不俗气。素皮手感绝了，摸起来温润细腻，冬天用完全不冰手，也不粘指纹。  红金配色拿在手里很有档次，这质感确实没得说。拍照也清晰，随手拍我家十一都能出大片，颜色还原度很真实。续航挺稳的，重度用一天也没啥压力，作为主力机或者备用机都特别香。,2026年1月29日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",实物颜色真的惊艳这种车厘子红很正深邃又耐看一点都不俗气素皮手感绝了摸起来温润细腻冬天用完全不冰手也不粘指纹  红金配色拿在手里很有档次这质感确实没得说拍照也清晰随手拍我家十一都能出大片颜色还原度很真实续航挺稳的重度用一天也没啥压力作为主力机或者备用机都特别香,实物 颜色 真的 惊艳 这种 车厘子 深邃 耐看 一点 俗气 素皮 手感 起来 温润 细腻 冬天 完全 不冰手 指纹 红金 配色 手里 档次 质感 确实 没得说 拍照 清晰 随手 我家 十一 大片 颜色 还原 真实 续航 挺稳 重度 一天 压力 作为 主力 或者 备用机 特别,商品2.csv
1,红米Note 15 Pro真的是千元机性价比之王！天玑7400-Ultra芯片流畅运行大型游戏，7000mAh大电池彻底告别续航焦虑，45W快充回血超快。龙晶玻璃+IP68防水超耐用，日常磕碰、淋雨都不怕。1.5K护眼直屏观感舒适，5000万像素主摄拍景拍人都清晰，NFC和红外功能也超实用，1399元起的价格闭眼冲不  ,2025年12月31日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",红米  真的是千元机性价比之王天玑芯片流畅运行大型游戏大电池彻底告别续航焦虑快充回血超快龙晶玻璃防水超耐用日常磕碰淋雨都不怕护眼直屏观感舒适万像素主摄拍景拍人都清晰和红外功能也超实用元起的价格闭眼冲不,红米 真的 千元 性价比 之王 天玑 芯片 流畅 运行 大型 游戏 电池 彻底 告别 续航 焦虑 快充 回血 超快 龙晶 玻璃 防水 耐用 日常 磕碰 淋雨 不怕 护眼 直屏 观感 舒适 像素 主摄 拍景 拍人 清晰 红外 功能 实用 元起 价格 闭眼,商品2.csv
1,红米Note 15 Pro+真的是千元机性价比天花板！7000mAh大电池彻底告别续航焦虑，重度使用一天还剩三成电，45W快充回血超快。天玑7400-Ultra芯片加持，玩游戏、多任务切换都丝滑不卡顿。龙晶玻璃+IP68防水超耐用，日常磕碰淋雨都不怕。1.5K护眼直屏观感舒适，5000万像素主摄拍景拍人都清晰，细节拉满，这个价位能买到这么全能的手机太值了！,2026年1月5日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",红米  真的是千元机性价比天花板大电池彻底告别续航焦虑重度使用一天还剩三成电快充回血超快天玑芯片加持玩游戏多任务切换都丝滑不卡顿龙晶玻璃防水超耐用日常磕碰淋雨都不怕护眼直屏观感舒适万像素主摄拍景拍人都清晰细节拉满这个价位能买到这么全能的手机太值了,红米 真的 千元 性价比 天花板 电池 彻底 告别 续航 焦虑 重度 使用 一天 三成 电快 充回 超快 天玑 芯片 加持 玩游戏 多任务 切换 丝滑 不卡顿 龙晶 玻璃 防水 耐用 日常 磕碰 淋雨 不怕 护眼 直屏 观感 舒适 像素 主摄 拍景 拍人 清晰 细节 拉满 这个 价位 这么 全能 手机 太值,商品2.csv
1,手机已收到，现在正在使用，7000mAh大电量电池，可以使用一天多，手机使用小米龙晶玻璃，十倍抗摔，出众韧性。手机使用起来很流畅，画质清晰。价格比较便宜,2026年1月11日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",手机已收到现在正在使用大电量电池可以使用一天多手机使用小米龙晶玻璃十倍抗摔出众韧性手机使用起来很流畅画质清晰价格比较便宜,手机 收到 现在 正在 使用 电量 电池 可以 使用 一天 手机 使用 小米 龙晶 玻璃 十倍 出众 韧性 手机 使用 起来 流畅 画质 清晰 价格 比较 便宜,商品2.csv
1,发货速度，手机外观还不错，给家里老人家用的，用了几天，电池蓄电还不错，续航时间还不错！,2026年1月27日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",发货速度手机外观还不错给家里老人家用的用了几天电池蓄电还不错续航时间还不错,发货 速度 手机 外观 不错 家里 老人家 几天 电池 蓄电 不错 续航 时间 不错,商品2.csv
1,顺丰快递第二天送到，国补要当面激活拍照，上手系统升级，不要的应用卸载，看了一下视频还算流畅，声音没问题，其它的再看。,2026年2月7日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",顺丰快递第二天送到国补要当面激活拍照上手系统升级不要的应用卸载看了一下视频还算流畅声音没问题其它的再看,顺丰 快递 第二天 送到 国补要 当面 激活 拍照 系统升级 不要 应用 卸载 一下 视频 流畅 声音 问题 其它,商品2.csv
1,质量很好，反应灵敏，价格实惠，挺好的。,2026年1月25日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",质量很好反应灵敏价格实惠挺好的,质量 反应 灵敏 价格 实惠,商品2.csv
1,这款红米Note 15 Pro新春版真的很可以！买来给老爸换新机，他特别满意。  简单说几个好用的点：  1. 充电快续航久：120W充电器，洗个脸的功夫电就满了。电池也耐用，老爸看视频、刷新闻一整天不用充电。 2. 拍照很清楚：过年拍团圆饭，菜的颜色特别鲜亮，晚上拍烟花效果也比旧手机好太多。 3. 用着很流畅：打开各种APP都很快，屏幕也顺滑，老人家用着说“不卡，舒服”。 4. 新年气氛足：红色包装喜气洋洋，自带的新春主题也很有年味。  这个价位能买到这个配置，性价比真的高。送货快，包装完好，推荐！,2026年1月9日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",这款红米  新春版真的很可以买来给老爸换新机他特别满意  简单说几个好用的点   充电快续航久充电器洗个脸的功夫电就满了电池也耐用老爸看视频刷新闻一整天不用充电  拍照很清楚过年拍团圆饭菜的颜色特别鲜亮晚上拍烟花效果也比旧手机好太多  用着很流畅打开各种都很快屏幕也顺滑老人家用着说不卡舒服  新年气氛足红色包装喜气洋洋自带的新春主题也很有年味  这个价位能买到这个配置性价比真的高送货快包装完好推荐,这款 红米 新春 真的 可以 买来 老爸 新机 特别 满意 简单 几个 好用 充电 续航 充电器 洗个 功夫 电池 耐用 老爸 视频 新闻 一整天 不用 充电 拍照 清楚 过年 团圆饭 颜色 特别 鲜亮 晚上 烟花 效果 比旧 手机 好太多 流畅 打开 各种 很快 屏幕 顺滑 老人家 不卡 舒服 新年 气氛 红色 包装 喜气洋洋 自带 新春 主题 这个 价位 这个 配置 性价比 真的 送货 包装 完好 推荐,商品2.csv
1,帮老舅买的 音量高 音质还行  有高刷 国补性价比高 旗舰店买比较放心 送了一个耳机🎧,2026年2月5日,"{'机身颜色': '子夜黑', '存储容量': '12GB+256GB'}",帮老舅买的 音量高 音质还行  有高刷 国补性价比高 旗舰店买比较放心 送了一个耳机,老舅 音量 音质 高刷 国补 性价比 旗舰店 比较 放心 一个 耳机,商品2.csv
1,美观大方，买给老人用的，还不错，滑动也流畅，毕竟也是新机,2026年3月4日,"{'机身颜色': '雪松白', '存储容量': '8GB+128GB'}",美观大方买给老人用的还不错滑动也流畅毕竟也是新机,美观大方 老人 不错 滑动 流畅 毕竟 新机,商品2.csv
1,手机非常漂亮，APP用起来也非常丝滑，给妈妈买的，很喜欢,2026年3月3日,"{'机身颜色': '子夜黑', '存储容量': '12GB+512GB'}",手机非常漂亮用起来也非常丝滑给妈妈买的很喜欢,手机 非常 漂亮 起来 非常 丝滑 妈妈 喜欢,商品2.csv
1,7000mAh大电池告别续航焦虑，45W快充高效补能。龙晶玻璃搭配IP68防水，轻松应对日常磕碰、淋雨场景。1.5K护眼直屏观感舒适，5000万像素主摄成像清晰，拍景拍人皆相宜。NFC与红外功能实用性拉满，1399元起的定价，性价比堪称优选。 ,2026年1月2日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",大电池告别续航焦虑快充高效补能龙晶玻璃搭配防水轻松应对日常磕碰淋雨场景护眼直屏观感舒适万像素主摄成像清晰拍景拍人皆相宜与红外功能实用性拉满元起的定价性价比堪称优选,电池 告别 续航 焦虑 快充 高效 补能 龙晶 玻璃 搭配 防水 轻松 应对 日常 磕碰 淋雨 场景 护眼 直屏 观感 舒适 像素 主摄 成像 清晰 拍景 拍人 相宜 红外 功能 实用性 拉满元 定价 性价比 堪称 优选,商品2.csv
1,团购速度快，价格亲民，十分好评，推荐大家，使用换购以旧换新,2026年2月4日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",团购速度快价格亲民十分好评推荐大家使用换购以旧换新,团购 速度 价格 亲民 十分 好评 推荐 大家 使用 换购 以旧换新,商品2.csv
1,跟婆婆买的手机，颜值很高，用起来很流畅，不错,2026年2月28日,"{'机身颜色': '云霞紫', '存储容量': '12GB+256GB'}",跟婆婆买的手机颜值很高用起来很流畅不错,婆婆 手机 颜值 高用 起来 流畅 不错,商品2.csv
1,看着挺好的，在小米换机中，显示剩余43分钟，还在等待～,2026年2月28日,"{'机身颜色': '云霞紫', '存储容量': '8GB+256GB'}",看着挺好的在小米换机中显示剩余分钟还在等待,看着 小米 换机 显示 剩余 分钟 等待,商品2.csv
1,性价比还可以，解锁一瞬间还是略微有点卡。送的耳机不错,2026年1月23日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",性价比还可以解锁一瞬间还是略微有点卡送的耳机不错,性价比 可以 解锁 一瞬间 还是 略微 有点 卡送 耳机 不错,商品2.csv
1,新年就得用喜庆色，手机性能不错。,2026年1月23日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",新年就得用喜庆色手机性能不错,新年 喜庆 手机 性能 不错,商品2.csv
1,天玑7400 Ultra处理器、7000mAh电池、IP68防水，性能和续航强，性价比高,2026年2月25日,"{'机身颜色': '雪松白', '存储容量': '8GB+256GB'}",天玑 处理器电池防水性能和续航强性价比高,天玑 处理器 电池 防水 性能 续航 性价比,商品2.csv
